nicl2pym,,nicl2pym_2,,RuMnCl4Pyz4,,RuMnCl4Pyz4_2,,nicl2BTD_gixawe,,nicl2BTD_gixawe_2,,Fe_pym_c12,,Fe_pym_c12_2,,FeCl2BTD,,FeCl2BTD_2,,FeCl2BTD_hohaja,,FeCl2BTD_hohaja_2,,NiCl2BTD_zusundi,,NiCl2BTD_zusundi_2,,FeCl2BTD_D4,,FeCl2BTD_D4_2,,
Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),
313,1.175611854,313,1.487633109,313,3.834314823,313,3.971017838,313,7.254067898,313,5.953193665,313,3.061368227,313,3.10640049,313,1.370863676,313,0.8624663353,313,2.52236557,313,2.825307608,313,0.9667652845,313,1.827712655,313,1.571013451,313,1.252572775,
312,1.18906951,312,1.529946446,312,3.89778161,312,3.996242046,312,7.195314884,312,5.962642193,312,3.058756113,312,3.133882999,312,1.382301092,312,0.8578252196,312,2.5280509,312,2.83886528,312,0.9588496089,312,1.848212719,312,1.577237487,312,1.256811976,
311,1.214613557,311,1.548406124,311,3.857828379,311,3.995392561,311,7.220647812,311,6.009434223,311,3.090900898,311,3.11390233,311,1.368595243,311,0.8632336855,311,2.564730644,311,2.847982168,311,0.9641129375,311,1.842179894,311,1.571104646,311,1.257889032,
310,1.237427473,310,1.573870778,310,3.853515387,310,4.012460709,310,7.211589813,310,5.948380947,310,3.069619417,310,3.083646297,310,1.384482622,310,0.8580315113,310,2.56050396,310,2.843488932,310,0.9555570483,310,1.865503192,310,1.573590636,310,1.256355166,
309,1.283619404,309,1.634409428,309,3.94864893,309,4.026229382,309,7.316680431,309,5.971134663,309,3.074712038,309,3.16664052,309,1.383134842,309,0.866081357,309,2.588784695,309,2.847162724,309,0.9748165607,309,1.877628684,309,1.597947955,309,1.272851706,
308,1.295311689,308,1.672396541,308,3.981155157,308,4.061991692,308,7.306603909,308,6.028481007,308,3.089990854,308,3.178576708,308,1.387437344,308,0.8673327565,308,2.57638216,308,2.871500015,308,0.9726566672,308,1.858578801,308,1.606140256,308,1.272194266,
307,1.333195686,307,1.738550782,307,3.970031977,307,4.16609621,307,7.269410133,307,5.942048073,307,3.093161583,307,3.18108058,307,1.404998422,307,0.8670536876,307,2.574565887,307,2.886481762,307,0.9904782176,307,1.898175716,307,1.606534004,307,1.278945446,
306,1.368343592,306,1.772995949,306,4.033438683,306,4.167431831,306,7.300467968,306,6.041101933,306,3.137822151,306,3.17081809,306,1.39581275,306,0.8569544554,306,2.574824333,306,2.871376753,306,0.9649581313,306,1.877316236,306,1.608114362,306,1.283740997,
305,1.400065899,305,1.817349792,305,4.024544716,305,4.138473034,305,7.23683691,305,5.889791489,305,3.100934505,305,3.14093709,305,1.39609015,305,0.859202981,305,2.567292213,305,2.905580759,305,0.9736074805,305,1.882006645,305,1.604756951,305,1.267252088,
304,1.43462503,304,1.863875389,304,4.124566078,304,4.192115307,304,7.262807846,304,5.973393917,304,3.116598368,304,3.168770313,304,1.406764388,304,0.8611742258,304,2.562755108,304,2.879811764,304,0.9723040462,304,1.898612738,304,1.602371097,304,1.278689384,
303,1.46052444,303,1.948148131,303,4.073852539,303,4.205873489,303,7.196044922,303,5.898573399,303,3.083978176,303,3.190236092,303,1.38457942,303,0.8650236726,303,2.565757751,303,2.907188654,303,0.9773176908,303,1.898600936,303,1.617753506,303,1.28548646,
302,1.53346467,302,2.031322479,302,4.181874275,302,4.269586086,302,7.206094742,302,5.880110741,302,3.143526316,302,3.195833921,302,1.399856687,302,0.8616618514,302,2.596721172,302,2.903180838,302,0.9801638126,302,1.89719975,302,1.621860743,302,1.2954669,
301,1.561472893,301,2.086643934,301,4.169085503,301,4.319916725,301,7.027710915,301,5.708415508,301,3.167832136,301,3.204412222,301,1.411028147,301,0.8569583297,301,2.600574493,301,2.949285269,301,0.9891974926,301,1.889261007,301,1.610537529,301,1.298492432,
300,1.607120872,300,2.195003986,300,4.196297169,300,4.353470802,300,7.111111164,300,5.739037514,300,3.144427538,300,3.222574949,300,1.39843154,300,0.8557270765,300,2.559091806,300,2.917292595,300,0.9729126692,300,1.896841168,300,1.606647849,300,1.291861176,
299,1.682492614,299,2.2492311,299,4.233578682,299,4.39309597,299,6.934959412,299,5.676814079,299,3.164574862,299,3.231140137,299,1.391773582,299,0.8630229831,299,2.576330662,299,2.878834009,299,0.9760774374,299,1.919676542,299,1.618937135,299,1.293801427,
298,1.738509893,298,2.349696875,298,4.253681183,298,4.43298769,298,6.849737644,298,5.63036871,298,3.228136301,298,3.29767704,298,1.415526867,298,0.8502653837,298,2.585262299,298,2.909117222,298,0.9746111035,298,1.910869718,298,1.619534731,298,1.283952236,
297,1.794248343,297,2.455103636,297,4.30991888,297,4.433218956,297,6.880211353,297,5.577652931,297,3.220206499,297,3.312840462,297,1.405032873,297,0.8558905721,297,2.587759495,297,2.913778305,297,0.9855216146,297,1.901121974,297,1.622098446,297,1.279787779,
296,1.841251612,296,2.560496807,296,4.343659401,296,4.555887699,296,6.753909111,296,5.501719952,296,3.240757704,296,3.288285494,296,1.393526554,296,0.8513923287,296,2.573679447,296,2.876918077,296,0.9826225042,296,1.916835904,296,1.601284266,296,1.282160997,
295,1.925256848,295,2.656472683,295,4.371881485,295,4.519688129,295,6.648747444,295,5.501941681,295,3.281321526,295,3.315968752,295,1.38680613,295,0.8550743461,295,2.557430744,295,2.90240407,295,0.9819982648,295,1.936719418,295,1.612650514,295,1.290436506,
294,1.970237374,294,2.732811928,294,4.379976273,294,4.533349991,294,6.616137028,294,5.426110268,294,3.256349087,294,3.378371477,294,1.378640413,294,0.8525995612,294,2.539333105,294,2.885200024,294,0.9917240143,294,1.924181819,294,1.626953363,294,1.286988616,
293,2.038816929,293,2.86334753,293,4.401836872,293,4.609279156,293,6.517930508,293,5.431740284,293,3.309063911,293,3.388303995,293,1.385931253,293,0.8545336127,293,2.54193449,293,2.895112276,293,0.9900435209,293,1.935969234,293,1.610035419,293,1.287436128,
292,2.100206137,292,2.997280359,292,4.369174004,292,4.513347149,292,6.440330982,292,5.345982552,292,3.330903292,292,3.360661745,292,1.383060455,292,0.8436648846,292,2.523021936,292,2.881329536,292,0.9820750952,292,1.952649474,292,1.595957994,292,1.305426121,
291,2.158940792,291,3.127430677,291,4.46210146,291,4.660695553,291,6.497108459,291,5.335661411,291,3.37166667,291,3.436841011,291,1.392417192,291,0.8554339409,291,2.539739132,291,2.932740688,291,1.005284429,291,1.961078167,291,1.621034384,291,1.301124811,
290,2.23484683,290,3.193987608,290,4.466761589,290,4.63077116,290,6.444517612,290,5.245674133,290,3.40850997,290,3.484124899,290,1.383782506,290,0.8423801661,290,2.532417774,290,2.867182016,290,1.002284288,290,1.958971381,290,1.598629117,290,1.28574717,
289,2.290758848,289,3.334638357,289,4.496098518,289,4.694272041,289,6.426053047,289,5.346039295,289,3.449970007,289,3.526117563,289,1.391436934,289,0.8496581316,289,2.52707243,289,2.896549702,289,1.006502748,289,1.973799944,289,1.616801381,289,1.304688573,
288,2.342747927,288,3.426648617,288,4.456873894,288,4.689846992,288,6.379841805,288,5.218297958,288,3.416175842,288,3.488908052,288,1.375296474,288,0.8405986428,288,2.513948202,288,2.87271595,288,1.004042387,288,1.963073254,288,1.603811979,288,1.306375504,
287,2.365029097,287,3.542636395,287,4.516023636,287,4.747771263,287,6.315296173,287,5.22256279,287,3.475874662,287,3.542657852,287,1.383028507,287,0.8481314778,287,2.518518448,287,2.882967472,287,1.013507724,287,1.977353215,287,1.617588758,287,1.300534129,
286,2.441674709,286,3.620867014,286,4.542088509,286,4.699035168,286,6.390122414,286,5.29001236,286,3.492023945,286,3.605318308,286,1.389618635,286,0.8463187814,286,2.533267975,286,2.902777672,286,1.026494145,286,2.008746862,286,1.612602711,286,1.317780256,
285,2.479574203,285,3.697613955,285,4.512517929,285,4.750932217,285,6.351202965,285,5.213390827,285,3.545702934,285,3.633648634,285,1.373910189,285,0.8449236751,285,2.508150101,285,2.863867521,285,1.014158845,285,2.009402037,285,1.617391825,285,1.302683949,
284,2.523733616,284,3.762926102,284,4.572467804,284,4.735773563,284,6.34714365,284,5.2410779,284,3.603640318,284,3.660690784,284,1.386617064,284,0.8497271538,284,2.509584904,284,2.855425596,284,1.030717134,284,2.040578604,284,1.634930253,284,1.309313178,
283,2.574415207,283,3.874460697,283,4.585884571,283,4.782214165,283,6.426319122,283,5.22827816,283,3.61385417,283,3.676631689,283,1.396700978,283,0.8608109951,283,2.530503988,283,2.871854782,283,1.054115415,283,2.056526899,283,1.619010687,283,1.335806251,
282,2.584174633,282,3.967566729,282,4.562155724,282,4.802643776,282,6.369567871,282,5.275894642,282,3.619123936,282,3.730536222,282,1.396583676,282,0.8509919047,282,2.516032457,282,2.883830309,282,1.058539033,282,2.080925941,282,1.633778572,282,1.331639171,
281,2.616477728,281,3.974053621,281,4.631885052,281,4.782933712,281,6.379488945,281,5.243280411,281,3.660634279,281,3.768436909,281,1.395406485,281,0.8584563732,281,2.52426815,281,2.886372328,281,1.066438079,281,2.114119053,281,1.6258111,281,1.319859505,
280,2.649514198,280,4.063266754,280,4.641280174,280,4.818329811,280,6.332339764,280,5.287317753,280,3.726682425,280,3.813311338,280,1.389068723,280,0.8550106883,280,2.536616087,280,2.888534546,280,1.068467259,280,2.132345915,280,1.635859251,280,1.350179076,
279,2.65399909,279,4.090786457,279,4.605893135,279,4.776383877,279,6.395495415,279,5.233746052,279,3.786237478,279,3.850200891,279,1.391310334,279,0.8669525981,279,2.514574289,279,2.874524593,279,1.084508657,279,2.133730888,279,1.646481633,279,1.350043416,
278,2.665605068,278,4.039532661,278,4.590294361,278,4.821485519,278,6.335951805,278,5.267961025,278,3.77250886,278,3.888464928,278,1.385668635,278,0.8548549414,278,2.497963428,278,2.866332054,278,1.069494843,278,2.139086962,278,1.637080193,278,1.349275827,
277,2.670687914,277,4.199479103,277,4.648058891,277,4.881018639,277,6.357479095,277,5.269248486,277,3.82873559,277,3.944197178,277,1.396694303,277,0.8602358103,277,2.521136761,277,2.864224434,277,1.072737336,277,2.147313595,277,1.630307913,277,1.351752639,
276,2.649565458,276,4.137909889,276,4.617555141,276,4.865647793,276,6.361523151,276,5.276776791,276,3.853440523,276,3.986831903,276,1.377317309,276,0.8549607396,276,2.474416733,276,2.857533932,276,1.067680359,276,2.120478392,276,1.63873744,276,1.350286961,
275,2.706814051,275,4.161550522,275,4.630316257,275,4.868487835,275,6.476690292,275,5.2052598,275,3.965332747,275,4.003304482,275,1.391740799,275,0.8563216329,275,2.46255827,275,2.852505922,275,1.087346435,275,2.147270918,275,1.641995192,275,1.355036378,
274,2.69184494,274,4.162578583,274,4.651659966,274,4.79034996,274,6.295417309,274,5.165428162,274,4.020623684,274,4.133488655,274,1.376947999,274,0.8597331047,274,2.470053196,274,2.844475985,274,1.076951981,274,2.141360521,274,1.635585546,274,1.352638483,
273,2.698826313,273,4.219236374,273,4.664027214,273,4.832319736,273,6.406118393,273,5.187475204,273,4.045595169,273,4.121091843,273,1.374782681,273,0.8622105122,273,2.460264444,273,2.833666563,273,1.081157207,273,2.161667109,273,1.637990236,273,1.363591909,
272,2.710387707,272,4.225455761,272,4.628793716,272,4.876699448,272,6.362957478,272,5.213559151,272,4.118440151,272,4.199338913,272,1.382736802,272,0.8618093133,272,2.462714911,272,2.84475112,272,1.092991829,272,2.182285547,272,1.617551088,272,1.356095076,
271,2.675716639,271,4.287270069,271,4.697549343,271,4.897421837,271,6.425338268,271,5.239378929,271,4.154626369,271,4.290174007,271,1.380712152,271,0.8678421974,271,2.467952967,271,2.814929724,271,1.083009958,271,2.172911406,271,1.623330832,271,1.359860778,
270,2.681804895,270,4.221570492,270,4.690320015,270,4.88383007,270,6.461583138,270,5.215434074,270,4.260746956,270,4.403429031,270,1.379431009,270,0.8637930751,270,2.435622931,270,2.793357611,270,1.08896172,270,2.16164875,270,1.618006229,270,1.371766806,
269,2.669668913,269,4.224420071,269,4.738007069,269,4.894989014,269,6.406383514,269,5.289696693,269,4.343966484,269,4.436271667,269,1.375123858,269,0.8704102635,269,2.434154034,269,2.78297925,269,1.087338686,269,2.185484886,269,1.632106066,269,1.356238127,
268,2.69759059,268,4.228050709,268,4.729930401,268,4.948872566,268,6.519910812,268,5.234710217,268,4.449513435,268,4.594330311,268,1.394753098,268,0.8685862422,268,2.423105478,268,2.791154146,268,1.091415405,268,2.176706791,268,1.640641332,268,1.374000549,
267,2.689783812,267,4.217605591,267,4.749735355,267,4.918388844,267,6.572678089,267,5.27532053,267,4.555964947,267,4.64348793,267,1.393788576,267,0.8738239408,267,2.437089443,267,2.781309366,267,1.098764658,267,2.174098492,267,1.630948901,267,1.378013492,
266,2.700659037,266,4.288731575,266,4.770692825,266,4.925588608,266,6.562482834,266,5.313576221,266,4.621041775,266,4.765423775,266,1.392318487,266,0.8799724579,266,2.443772793,266,2.787567854,266,1.10532248,266,2.209736824,266,1.648901105,266,1.369516492,
265,2.680437326,265,4.29237175,265,4.823105812,265,5.023843288,265,6.520277977,265,5.318826675,265,4.721246243,265,4.799426079,265,1.397399426,265,0.8775342107,265,2.405334711,265,2.783362389,265,1.104313731,265,2.201853514,265,1.621867895,265,1.389329195,
264,2.681021929,264,4.26662159,264,4.843227386,264,4.990262032,264,6.48576355,264,5.315917015,264,4.823961735,264,4.951995373,264,1.40213728,264,0.8804890513,264,2.416342258,264,2.792025566,264,1.099841475,264,2.193470955,264,1.633642912,264,1.377770662,
263,2.675234556,263,4.273142338,263,4.822904587,263,5.002185822,263,6.604899883,263,5.32762146,263,4.894888878,263,5.075549603,263,1.40951395,263,0.8869371414,263,2.416177511,263,2.787302494,263,1.101346016,263,2.22744441,263,1.635267615,263,1.393887401,
262,2.660779953,262,4.259567261,262,4.860107422,262,5.024157047,262,6.601071358,262,5.39260149,262,4.927982807,262,5.130086899,262,1.403022528,262,0.8885838389,262,2.429888964,262,2.781100035,262,1.109747767,262,2.208172321,262,1.65262723,262,1.388897777,
261,2.672462463,261,4.271118641,261,4.868423939,261,5.085169315,261,6.597455025,261,5.337175846,261,5.013694763,261,5.18122673,261,1.414008141,261,0.8918343782,261,2.386757374,261,2.771730185,261,1.112908363,261,2.219042063,261,1.64509809,261,1.387886524,
260,2.659534454,260,4.243805885,260,4.885565758,260,5.123805046,260,6.639378071,260,5.401817799,260,5.073431015,260,5.229992867,260,1.413830876,260,0.8916003704,260,2.400561094,260,2.780773878,260,1.11773634,260,2.241130114,260,1.63842988,260,1.389201641,
259,2.634886026,259,4.260743141,259,4.896903038,259,5.119561672,259,6.778634071,259,5.415551186,259,5.186426163,259,5.350380898,259,1.419477105,259,0.8878698349,259,2.390368938,259,2.807498217,259,1.117069602,259,2.242531776,259,1.629194856,259,1.38675487,
258,2.64238286,258,4.191588879,258,4.893900871,258,5.057150364,258,6.76581049,258,5.440340519,258,5.209753513,258,5.352747917,258,1.416105032,258,0.8867979646,258,2.376719236,258,2.756653309,258,1.11825633,258,2.245568752,258,1.627494335,258,1.392662287,
257,2.646937132,257,4.210437298,257,4.891804695,257,5.145477295,257,6.790831089,257,5.405239582,257,5.275542736,257,5.502440453,257,1.425474524,257,0.9003272653,257,2.391784668,257,2.762037277,257,1.119180202,257,2.27914238,257,1.638112903,257,1.400454521,
256,2.648589134,256,4.194112778,256,4.912733555,256,5.09721756,256,6.800017834,256,5.4909482,256,5.391973019,256,5.52550745,256,1.433039188,256,0.9009160995,256,2.387043953,256,2.765074015,256,1.133463025,256,2.295404673,256,1.635454893,256,1.407704592,
255,2.628291607,255,4.179196835,255,4.914830685,255,5.114363194,255,6.807828903,255,5.493276596,255,5.431622028,255,5.689269543,255,1.430292487,255,0.910517633,255,2.377049208,255,2.777791977,255,1.140624285,255,2.307143688,255,1.646161199,255,1.4140172,
254,2.610319138,254,4.176129818,254,4.882184029,254,5.081889629,254,6.95209837,254,5.567902088,254,5.553884029,254,5.785922527,254,1.440932274,254,0.9099398851,254,2.388834953,254,2.752275229,254,1.145278573,254,2.308470011,254,1.64733541,254,1.409579992,
253,2.611020565,253,4.210765362,253,4.864620209,253,5.097699642,253,6.949738026,253,5.556417465,253,5.641324043,253,5.870325089,253,1.43533957,253,0.9178679585,253,2.383159637,253,2.800199747,253,1.150167227,253,2.313980103,253,1.655852079,253,1.416110039,
252,2.621266842,252,4.200780869,252,4.849058628,252,5.059465408,252,6.962166309,252,5.568150997,252,5.703997612,252,5.909255028,252,1.460929275,252,0.9123725891,252,2.384265661,252,2.781302214,252,1.156441212,252,2.329080343,252,1.656342506,252,1.423985481,
251,2.609989166,251,4.198596954,251,4.868627548,251,4.981181145,251,7.008933067,251,5.568663597,251,5.824853897,251,6.052653313,251,1.452063084,251,0.9298733473,251,2.395148993,251,2.770136595,251,1.163653851,251,2.356457233,251,1.662018776,251,1.436713338,
250,2.614417315,250,4.252409458,250,4.852035046,250,4.983840942,250,6.997452736,250,5.629404068,250,5.894527912,250,6.125080585,250,1.455697417,250,0.9212329984,250,2.365733385,250,2.740839481,250,1.159078836,250,2.355563164,250,1.667583942,250,1.433801174,
249,2.601816416,249,4.217346191,249,4.779883385,249,4.984121323,249,7.055909157,249,5.54972887,249,5.933457851,249,6.220385075,249,1.463594556,249,0.9354281425,249,2.368492126,249,2.762708902,249,1.16452384,249,2.370311499,249,1.662361145,249,1.448938608,
248,2.637696505,248,4.252391338,248,4.770241261,248,4.904733181,248,7.030459881,248,5.555327892,248,6.011508465,248,6.309048653,248,1.46435523,248,0.9235799313,248,2.375106335,248,2.746214151,248,1.170851588,248,2.368429899,248,1.678042173,248,1.451925278,
247,2.630119562,247,4.298411846,247,4.686230659,247,4.857627869,247,7.117261887,247,5.54983139,247,6.067273617,247,6.330667973,247,1.464453816,247,0.9315473437,247,2.379393816,247,2.764456987,247,1.179215074,247,2.399170876,247,1.687589407,247,1.456968546,
246,2.6529603,246,4.320375443,246,4.669313908,246,4.797231197,246,7.075515747,246,5.60050106,246,6.146678448,246,6.500216007,246,1.470829487,246,0.9307380915,246,2.356056929,246,2.763574839,246,1.17958343,246,2.403425932,246,1.683292985,246,1.456998467,
245,2.660783529,245,4.355525494,245,4.63358736,245,4.763945103,245,7.047887802,245,5.529109955,245,6.233865738,245,6.430614471,245,1.472883224,245,0.9337521791,245,2.378633976,245,2.771254539,245,1.181334376,245,2.406985044,245,1.684800386,245,1.467973948,
244,2.664627075,244,4.346911907,244,4.533135891,244,4.72345829,244,7.005245209,244,5.521649837,244,6.191083431,244,6.442277431,244,1.463547707,244,0.9291591644,244,2.352719307,244,2.73707509,244,1.177484989,244,2.402565479,244,1.680734396,244,1.473396301,
243,2.69431901,243,4.427408695,243,4.553266525,243,4.644748211,243,7.038877964,243,5.544212818,243,6.328968525,243,6.597151756,243,1.461547732,243,0.9341208339,243,2.34403038,243,2.776790857,243,1.190225959,243,2.424498558,243,1.691315174,243,1.471778989,
242,2.702984095,242,4.456921577,242,4.485773563,242,4.595398903,242,6.93665123,242,5.477947712,242,6.338322639,242,6.61834383,242,1.457858801,242,0.9316959977,242,2.359540939,242,2.760304213,242,1.180378437,242,2.446345091,242,1.683367968,242,1.474531293,
241,2.702985764,241,4.493249893,241,4.423165798,241,4.56873703,241,6.922794819,241,5.472956657,241,6.351361275,241,6.658662796,241,1.455971122,241,0.9329330325,241,2.344872952,241,2.750915527,241,1.192802072,241,2.429581642,241,1.696013689,241,1.47644043,
240,2.730763912,240,4.548199177,240,4.387898922,240,4.50052166,240,6.912306786,240,5.430077076,240,6.335591316,240,6.604431152,240,1.443662882,240,0.9143677354,240,2.330299854,240,2.725421667,240,1.185976267,240,2.412468433,240,1.678570628,240,1.464775443,
239,2.728119373,239,4.611092091,239,4.344064713,239,4.433143616,239,6.865561485,239,5.394072056,239,6.327178478,239,6.702159882,239,1.432196975,239,0.9087105989,239,2.324106932,239,2.731137514,239,1.177668095,239,2.415299177,239,1.676988363,239,1.476019621,
238,2.722746849,238,4.670576572,238,4.271882057,238,4.434585094,238,6.843169212,238,5.302899361,238,6.342039108,238,6.638782024,238,1.425626755,238,0.9085934758,238,2.328444481,238,2.755816698,238,1.178314328,238,2.423031569,238,1.659296155,238,1.469507813,
237,2.753654957,237,4.67886734,237,4.263837337,237,4.377139091,237,6.800535202,237,5.250170708,237,6.309638977,237,6.624531269,237,1.418305516,237,0.9037280679,237,2.295144081,237,2.720985651,237,1.176285028,237,2.410321474,237,1.660935402,237,1.467623472,
236,2.748571634,236,4.692682266,236,4.192615032,236,4.341881752,236,6.652210236,236,5.231416225,236,6.269701004,236,6.536801815,236,1.405483127,236,0.8864036798,236,2.285238743,236,2.721080303,236,1.17796874,236,2.419741154,236,1.66418004,236,1.463347316,
235,2.732991457,235,4.696137428,235,4.151184559,235,4.265769005,235,6.61827755,235,5.174003124,235,6.17160368,235,6.537058353,235,1.399176478,235,0.8840613961,235,2.30061698,235,2.703685045,235,1.177082419,235,2.420408726,235,1.642847538,235,1.449631333,
234,2.750328064,234,4.725183487,234,4.133086205,234,4.282079697,234,6.615701199,234,5.189325809,234,6.220336914,234,6.460762501,234,1.409413457,234,0.8743899465,234,2.278830528,234,2.732745409,234,1.190616846,234,2.420920849,234,1.644982576,234,1.465744734,
233,2.753476143,233,4.749722004,233,4.122102261,233,4.179716587,233,6.569396496,233,5.158482075,233,5.949815273,233,6.329155445,233,1.398291588,233,0.8725813627,233,2.256990433,233,2.716521502,233,1.182168722,233,2.419340849,233,1.649776936,233,1.464353681,
232,2.757056952,232,4.805095196,232,4.046852589,232,4.18145895,232,6.499939919,232,5.081772804,232,5.997726917,232,6.324178219,232,1.389436483,232,0.873935163,232,2.260570288,232,2.708061695,232,1.194450974,232,2.436061144,232,1.65501368,232,1.459528446,
231,2.753997564,231,4.760908604,231,4.049088955,231,4.121014118,231,6.514114857,231,5.091591835,231,5.92952013,231,6.230924606,231,1.404995918,231,0.8707580566,231,2.248318672,231,2.726229906,231,1.19422102,231,2.431465149,231,1.661785483,231,1.485596895,
230,2.765186548,230,4.79073,230,3.977356434,230,4.108191967,230,6.414205074,230,4.980572224,230,5.879009247,230,6.187968254,230,1.392822623,230,0.8630516529,230,2.251144886,230,2.723343611,230,1.198104143,230,2.455791712,230,1.650664091,230,1.471951962,
229,2.737299919,229,4.673045635,229,3.971701384,229,4.067893505,229,6.285258293,229,4.993806839,229,5.783648968,229,6.143793106,229,1.388822794,229,0.8630169034,229,2.245637417,229,2.714428186,229,1.200307131,229,2.45368433,229,1.647521615,229,1.473719954,
228,2.733235359,228,4.758181572,228,3.941425085,228,4.033425808,228,6.333364487,228,4.953258038,228,5.739213467,228,6.037515163,228,1.388000965,228,0.8673738241,228,2.260287762,228,2.7018435,228,1.220116258,228,2.471926689,228,1.657078743,228,1.481844187,
227,2.731354952,227,4.670611382,227,3.919080734,227,4.043936729,227,6.326840878,227,4.934453487,227,5.669415951,227,5.986811638,227,1.380531549,227,0.8632343411,227,2.224438906,227,2.743671179,227,1.21505332,227,2.483608246,227,1.663206697,227,1.471237302,
226,2.705011845,226,4.626037598,226,3.833836079,226,3.982497692,226,6.192555904,226,4.876422405,226,5.698040962,226,5.902387142,226,1.365407705,226,0.8706624508,226,2.224245548,226,2.69114995,226,1.210437417,226,2.470510244,226,1.651347399,226,1.483619332,
225,2.671905041,225,4.616170406,225,3.890597582,225,3.939021826,225,6.166836262,225,4.838041782,225,5.620270252,225,5.862582684,225,1.368039608,225,0.8603114486,225,2.214961529,225,2.701355219,225,1.211057901,225,2.463839293,225,1.647187352,225,1.494433284,
224,2.666427612,224,4.657934666,224,3.834234715,224,3.886059046,224,6.164992809,224,4.765985489,224,5.525965691,224,5.80724287,224,1.375238061,224,0.874376893,224,2.210774183,224,2.704321146,224,1.224721313,224,2.477075338,224,1.644308209,224,1.478494167,
223,2.641655922,223,4.56912756,223,3.763108492,223,3.849600315,223,6.010049343,223,4.687923908,223,5.480238438,223,5.765985012,223,1.343673348,223,0.8523698449,223,2.198580027,223,2.704826593,223,1.222988844,223,2.489040136,223,1.632382751,223,1.465439796,
222,2.634005547,222,4.482155323,222,3.648669958,222,3.785905361,222,5.993425846,222,4.596727848,222,5.48406601,222,5.700759411,222,1.343148947,222,0.8573811054,222,2.167637587,222,2.6523211,222,1.221109748,222,2.472113132,222,1.634413004,222,1.477931738,
221,2.564380169,221,4.574246883,221,3.609828234,221,3.699046135,221,5.955715179,221,4.566876411,221,5.305175304,221,5.637711525,221,1.332141757,221,0.8456931114,221,2.155339479,221,2.655990362,221,1.231519938,221,2.421758175,221,1.630929828,221,1.470228195,
220,2.584799528,220,4.441851616,220,3.56902647,220,3.65476656,220,5.790351391,220,4.583809853,220,5.362419128,220,5.634804726,220,1.333816886,220,0.8470098376,220,2.168538094,220,2.633300781,220,1.243718147,220,2.440254211,220,1.642318845,220,1.469415069,
219,2.54669857,219,4.413510323,219,3.538232327,219,3.639689207,219,5.883012772,219,4.534521103,219,5.391120911,219,5.638560295,219,1.331976771,219,0.8461378813,219,2.156481028,219,2.697871923,219,1.248677731,219,2.468981504,219,1.622792125,219,1.496475577,
218,2.539446831,218,4.418354511,218,3.417372227,218,3.545359373,218,5.673362732,218,4.449082851,218,5.279484749,218,5.637967587,218,1.294234276,218,0.8546883464,218,2.121980906,218,2.668709517,218,1.243943214,218,2.456500053,218,1.617920876,218,1.488590121,
217,2.548501253,217,4.362729549,217,3.399712801,217,3.472165823,217,5.63338089,217,4.403708935,217,5.332871914,217,5.478096485,217,1.302175403,217,0.8533067703,217,2.085303545,217,2.656544685,217,1.263901472,217,2.471285343,217,1.620160222,217,1.488436222,
216,2.505875111,216,4.331521988,216,3.315872192,216,3.38941884,216,5.637355804,216,4.331831932,216,5.255826473,216,5.482047558,216,1.289431453,216,0.8374418616,216,2.099774122,216,2.601989269,216,1.26760006,216,2.461019278,216,1.640383959,216,1.504214287,
215,2.502545357,215,4.292202473,215,3.26975894,215,3.337907076,215,5.51356411,215,4.245332241,215,5.317219257,215,5.545928001,215,1.2867558,215,0.8465179801,215,2.120342016,215,2.65317297,215,1.286259174,215,2.490789652,215,1.641833663,215,1.53038168,
214,2.489318371,214,4.275865555,214,3.183337688,214,3.293329954,214,5.340867519,214,4.164124966,214,5.242594719,214,5.381722927,214,1.281894088,214,0.8274275661,214,2.118196249,214,2.659713745,214,1.307613015,214,2.536314487,214,1.664327025,214,1.497890711,
213,2.458050728,213,4.279576778,213,3.132995129,213,3.221312046,213,5.268268108,213,4.070773602,213,5.197079182,213,5.469388008,213,1.269638062,213,0.8300164938,213,2.084059715,213,2.658013105,213,1.304900169,213,2.50823617,213,1.629266977,213,1.521467805,
212,2.435124397,212,4.209051609,212,3.005322695,212,3.118352652,212,5.256654263,212,4.048072338,212,5.181641102,212,5.274894238,212,1.246560931,212,0.8387200832,212,2.018274069,212,2.618826628,212,1.325631022,212,2.486946583,212,1.651041389,212,1.531654477,
211,2.413571358,211,4.177135944,211,2.96135211,211,3.080581188,211,5.135700226,211,3.964520216,211,5.15489912,211,5.271866798,211,1.255573869,211,0.823715508,211,2.037956238,211,2.588746309,211,1.335607648,211,2.481684685,211,1.634164572,211,1.529770494,
210,2.394218206,210,4.06355381,210,2.9453578,210,2.995427132,210,4.962883472,210,3.781809092,210,4.892111301,210,5.281937599,210,1.218257427,210,0.8111681342,210,2.031030655,210,2.569501638,210,1.331436992,210,2.495161533,210,1.63875258,210,1.495989561,
